Feature ID	Taxon	Confidence
8ce123e2ae3da1b38628c9c2131184c3	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.999988162503773
5c55293858df77d669554e0832f0330e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ethanoligenens; s__	0.9999273395122475
1832dd73a75757fd77f91577a451c440	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9999800003689702
5e4d4b0eee6e9505b43c59599386ac64	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.9888049867681329
2adffdf0aba0c8ed8595f3e3e2fcad20	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9530261056395942
216e6b04aa1c655b716df8099118aff1	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999999380725929
9092e71f3c359b1bdcca7052b57d1619	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.9999456091362336
68f2f2a9ab725f5fa9db99402abc7144	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999999482092092
58f973ee333ac86731c584357449d6ee	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999999760337226
56f97d65f3e1359bd77fa8f510a37b76	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__	0.9999960275552584
4f20b7181663cfa11c9d1edc902efebc	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__	0.9996354748733929
c2167ba9ff38b6356a659360763f40e0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999849068167098
5a172839246b0f714d834c7ac214a7f8	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9986915860476533
